"Gene > Systematic Name","Gene > Standard Name","Gene > Interactions > Participant 2 . Secondary Identifier","Gene > Interactions > Participant 2 > Standard Name","Gene > Interactions > Details > Relationship Type"
"YCL014W","BUD3","YJR092W","BUD4","physical"
"YCL014W","BUD3","YJR092W","BUD4","physical"
"YCL014W","BUD3","YKL033W","TTI1","genetic"
"YCL014W","BUD3","YKL049C","CSE4","physical"
"YCL014W","BUD3","YKL113C","RAD27","genetic"
"YCL014W","BUD3","YKR048C","NAP1","physical"
"YCL014W","BUD3","YKR072C","SIS2","genetic"
"YCL014W","BUD3","YKR075C","","genetic"
"YCL014W","BUD3","YLL049W","LDB18","genetic"
"YCL014W","BUD3","YLR058C","SHM2","physical"
"YCL014W","BUD3","YLR131C","ACE2","genetic"
"YCL014W","BUD3","YLR220W","CCC1","genetic"
"YCL014W","BUD3","YLR229C","CDC42","genetic"
"YCL014W","BUD3","YLR229C","CDC42","genetic"
"YCL014W","BUD3","YLR229C","CDC42","physical"
"YCL014W","BUD3","YLR229C","CDC42","physical"
"YCL014W","BUD3","YLR262C-A","TMA7","genetic"
"YCL014W","BUD3","YLR314C","CDC3","genetic"
"YCL014W","BUD3","YLR316C","TAD3","genetic"
"YCL014W","BUD3","YLR353W","BUD8","genetic"
"YCL014W","BUD3","YLR425W","TUS1","genetic"
"YCL014W","BUD3","YML010W","SPT5","physical"
"YCL014W","BUD3","YML054C-A","","genetic"
"YCL014W","BUD3","YMR073C","IRC21","genetic"
"YCL014W","BUD3","YMR146C","TIF34","genetic"
"YCL014W","BUD3","YMR166C","MME1","genetic"
"YCL014W","BUD3","YMR186W","HSC82","physical"
"YCL014W","BUD3","YMR190C","SGS1","genetic"
"YCL014W","BUD3","YMR257C","PET111","genetic"
"YCL014W","BUD3","YMR277W","FCP1","genetic"
"YCL014W","BUD3","YNL079C","TPM1","genetic"
"YCL014W","BUD3","YNL209W","SSB2","physical"
"YCL014W","BUD3","YNL216W","RAP1","genetic"
"YCL014W","BUD3","YNL259C","ATX1","genetic"
"YCL014W","BUD3","YNL298W","CLA4","genetic"
"YCL014W","BUD3","YNL298W","CLA4","genetic"
"YCL014W","BUD3","YNL315C","ATP11","genetic"
"YCL014W","BUD3","YNL330C","RPD3","genetic"
"YCL014W","BUD3","YNL330C","RPD3","genetic"
"YCL014W","BUD3","YNR037C","RSM19","genetic"
"YCL014W","BUD3","YOL115W","PAP2","genetic"
"YCL014W","BUD3","YOR093C","CMR2","genetic"
"YCL014W","BUD3","YOR122C","PFY1","genetic"
"YCL014W","BUD3","YOR132W","VPS17","genetic"
"YCL014W","BUD3","YOR144C","ELG1","genetic"
"YCL014W","BUD3","YPL031C","PHO85","physical"
"YCL014W","BUD3","YPL106C","SSE1","physical"
"YCL014W","BUD3","YPL106C","SSE1","physical"
"YCL014W","BUD3","YPL153C","RAD53","physical"
"YCL014W","BUD3","YPL153C","RAD53","physical"
"YCL014W","BUD3","YPL158C","AIM44","genetic"
"YCL014W","BUD3","YPL158C","AIM44","genetic"
"YCL014W","BUD3","YPL158C","AIM44","genetic"
"YCL014W","BUD3","YPL184C","MRN1","genetic"
"YCL014W","BUD3","YPL194W","DDC1","genetic"
"YCL014W","BUD3","YPL217C","BMS1","genetic"
"YCL014W","BUD3","YPL240C","HSP82","physical"
"YCL014W","BUD3","YPL256C","CLN2","physical"
"YCL014W","BUD3","YPR119W","CLB2","physical"
"YCL014W","BUD3","YPR119W","CLB2","physical"
"YCL014W","BUD3","YPR119W","CLB2","physical"
"YCL014W","BUD3","YPR119W","CLB2","physical"
"YCL014W","BUD3","YPR161C","SGV1","physical"
"YDL135C","RDI1","YAL041W","CDC24","genetic"
"YDL135C","RDI1","YAL041W","CDC24","genetic"
"YDL135C","RDI1","YBL058W","SHP1","genetic"
"YDL135C","RDI1","YBL059W","IAI11","genetic"
"YDL135C","RDI1","YBR132C","AGP2","genetic"
"YDL135C","RDI1","YBR132C","AGP2","genetic"
"YDL135C","RDI1","YBR160W","CDC28","genetic"
"YDL135C","RDI1","YBR200W","BEM1","genetic"
"YDL135C","RDI1","YBR200W","BEM1","genetic"
"YDL135C","RDI1","YBR200W","BEM1","genetic"
"YDL135C","RDI1","YCR061W","","genetic"
"YDL135C","RDI1","YCR076C","FUB1","genetic"
"YDL135C","RDI1","YDL160C","DHH1","physical"
"YDL135C","RDI1","YDR004W","RAD57","genetic"
"YDL135C","RDI1","YDR055W","PST1","genetic"
"YDL135C","RDI1","YDR126W","SWF1","genetic"
"YDL135C","RDI1","YDR126W","SWF1","genetic"
"YDL135C","RDI1","YDR159W","SAC3","genetic"
"YDL135C","RDI1","YDR207C","UME6","genetic"
"YDL135C","RDI1","YDR277C","MTH1","genetic"
"YDL135C","RDI1","YDR305C","HNT2","genetic"
"YDL135C","RDI1","YDR305C","HNT2","genetic"
"YDL135C","RDI1","YDR305C","HNT2","genetic"
"YDL135C","RDI1","YDR338C","","genetic"
"YDL135C","RDI1","YDR338C","","genetic"
"YDL135C","RDI1","YDR392W","SPT3","genetic"
"YDL135C","RDI1","YDR423C","CAD1","genetic"
"YDL135C","RDI1","YDR440W","DOT1","genetic"
"YDL135C","RDI1","YDR440W","DOT1","genetic"
"YDL135C","RDI1","YDR440W","DOT1","genetic"
"YDL135C","RDI1","YDR463W","STP1","genetic"
"YDL135C","RDI1","YDR463W","STP1","genetic"
"YDL135C","RDI1","YDR507C","GIN4","genetic"
"YDL135C","RDI1","YEL056W","HAT2","genetic"
"YDL135C","RDI1","YER016W","BIM1","genetic"
"YDL135C","RDI1","YER016W","BIM1","genetic"
"YDL135C","RDI1","YER125W","RSP5","genetic"
"YDL135C","RDI1","YER151C","UBP3","genetic"
"YDL135C","RDI1","YER153C","PET122","genetic"
"YDL135C","RDI1","YER155C","BEM2","genetic"
"YDL135C","RDI1","YER155C","BEM2","genetic"
"YDL135C","RDI1","YER159C","BUR6","genetic"
"YDL135C","RDI1","YER164W","CHD1","genetic"
"YDL135C","RDI1","YFL001W","DEG1","genetic"
"YDL135C","RDI1","YFR036W","CDC26","genetic"
"YDL135C","RDI1","YGL008C","PMA1","genetic"
"YDL135C","RDI1","YGL063W","PUS2","genetic"
"YDL135C","RDI1","YGL122C","NAB2","physical"
"YDL135C","RDI1","YGL168W","HUR1","genetic"
"YDL135C","RDI1","YGL178W","MPT5","physical"
"YDL135C","RDI1","YGL205W","POX1","genetic"
"YDL135C","RDI1","YGR097W","ASK10","genetic"
"YDL135C","RDI1","YGR099W","TEL2","genetic"
"YDL135C","RDI1","YGR157W","CHO2","genetic"
"YDL135C","RDI1","YGR208W","SER2","genetic"
"YDL135C","RDI1","YGR221C","TOS2","genetic"
"YDL135C","RDI1","YGR286C","BIO2","genetic"
"YDL135C","RDI1","YGR286C","BIO2","genetic"
"YDL135C","RDI1","YGR286C","BIO2","genetic"
"YDL135C","RDI1","YHR045W","","genetic"
"YDL135C","RDI1","YHR045W","","genetic"
"YDL135C","RDI1","YHR090C","YNG2","genetic"
"YDL135C","RDI1","YHR129C","ARP1","genetic"
"YDL135C","RDI1","YHR135C","YCK1","physical"
"YDL135C","RDI1","YHR144C","DCD1","genetic"
"YDL135C","RDI1","YHR154W","RTT107","genetic"
"YDL135C","RDI1","YHR156C","LIN1","genetic"
"YDL135C","RDI1","YHR156C","LIN1","genetic"
"YDL135C","RDI1","YHR203C","RPS4B","genetic"
"YDL135C","RDI1","YIL076W","SEC28","genetic"
"YDL135C","RDI1","YIL090W","ICE2","genetic"
"YDL135C","RDI1","YIL143C","SSL2","genetic"
"YDL135C","RDI1","YIL146C","ATG32","genetic"
"YDL135C","RDI1","YIL170W","HXT12","genetic"
"YDL135C","RDI1","YJL089W","SIP4","genetic"
"YDL135C","RDI1","YJL089W","SIP4","genetic"
"YDL135C","RDI1","YJL115W","ASF1","genetic"
"YDL135C","RDI1","YJL155C","FBP26","genetic"
"YDL135C","RDI1","YJL155C","FBP26","genetic"
"YDL135C","RDI1","YJL176C","SWI3","genetic"
"YDL135C","RDI1","YJL206C","","genetic"
"YDL135C","RDI1","YJL209W","CBP1","genetic"
"YDL135C","RDI1","YJR025C","BNA1","genetic"
"YDL135C","RDI1","YJR060W","CBF1","genetic"
"YDL135C","RDI1","YJR095W","SFC1","genetic"
"YDL135C","RDI1","YJR095W","SFC1","genetic"
"YDL135C","RDI1","YJR150C","DAN1","genetic"
"YDL135C","RDI1","YKL042W","SPC42","genetic"
"YDL135C","RDI1","YKL062W","MSN4","genetic"
"YDL135C","RDI1","YKL119C","VPH2","genetic"
"YDL135C","RDI1","YKR055W","RHO4","genetic"
"YDL135C","RDI1","YKR055W","RHO4","genetic"
"YDL135C","RDI1","YKR076W","ECM4","genetic"
"YDL135C","RDI1","YKR082W","NUP133","genetic"
"YDL135C","RDI1","YLL060C","GTT2","genetic"
"YDL135C","RDI1","YLR082C","SRL2","genetic"
"YDL135C","RDI1","YLR113W","HOG1","genetic"
"YDL135C","RDI1","YLR114C","AVL9","genetic"
"YDL135C","RDI1","YLR135W","SLX4","genetic"
"YDL135C","RDI1","YLR166C","SEC10","genetic"
"YDL135C","RDI1","YLR190W","MMR1","genetic"
"YDL135C","RDI1","YLR201C","COQ9","physical"
"YDL135C","RDI1","YLR205C","HMX1","genetic"
"YDL135C","RDI1","YLR229C","CDC42","genetic"
"YDL135C","RDI1","YLR229C","CDC42","physical"
"YDL135C","RDI1","YLR229C","CDC42","physical"
"YDL135C","RDI1","YLR229C","CDC42","physical"
"YDL135C","RDI1","YLR229C","CDC42","physical"
"YDL135C","RDI1","YLR268W","SEC22","genetic"
"YDL135C","RDI1","YLR406C","RPL31B","genetic"
"YDL135C","RDI1","YML071C","COG8","genetic"
"YDL135C","RDI1","YML128C","MSC1","genetic"
"YDL135C","RDI1","YMR012W","CLU1","genetic"
"YDL135C","RDI1","YMR061W","RNA14","genetic"
"YDL135C","RDI1","YMR111C","EUC1","genetic"
"YDL135C","RDI1","YMR129W","POM152","genetic"
"YDL135C","RDI1","YMR129W","POM152","genetic"
"YDL135C","RDI1","YMR129W","POM152","genetic"
"YDL135C","RDI1","YMR179W","SPT21","genetic"
"YDL135C","RDI1","YMR244W","","genetic"
"YDL135C","RDI1","YMR244W","","genetic"
"YDL135C","RDI1","YMR260C","TIF11","genetic"
"YDL135C","RDI1","YNL006W","LST8","genetic"
